DZ2021_code,DZ2021_name,SDZ2021_code,SDZ2021_name,DEA2014_code,DEA2014_name,LGD2014_code,LGD2014_name,COUNTY,PARLCON2024_code,PARLCON2024_name,PARLCON2008_code,PARLCON2008_name,LGD1992_code,LGD1992_name,HEALTH_TRUST,SETTLEMENT2015_code,SETTLEMENT2015_name,SETTLEMENT2015_Band
N20003436,Comber_C4,N21000773,Comber_C,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003437,Comber_A1,N21000771,Comber_A,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003438,Comber_C5,N21000773,Comber_C,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003439,Comber_C6,N21000773,Comber_C,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003440,Comber_B1,N21000772,Comber_B,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003441,Comber_B2,N21000772,Comber_B,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003442,Comber_A2,N21000771,Comber_A,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003443,Comber_A3,N21000771,Comber_A,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003444,Comber_B3,N21000772,Comber_B,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003445,Comber_B4,N21000772,Comber_B,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003446,Comber_D1,N21000774,Comber_D,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003447,Comber_C7,N21000773,Comber_C,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003448,Comber_A4,N21000771,Comber_A,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003449,Comber_B5,N21000772,Comber_B,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003450,Comber_B6,N21000772,Comber_B,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003451,Comber_D2,N21000774,Comber_D,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003452,Comber_D3,N21000774,Comber_D,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003453,Comber_D4,N21000774,Comber_D,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003454,Comber_D5,N21000774,Comber_D,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003455,Comber_D6,N21000774,Comber_D,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000028,COMBER,E
N20003456,Comber_E2,N21000775,Comber_E,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003457,Comber_F1,N21000776,Comber_F,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003458,Comber_F2,N21000776,Comber_F,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003459,Comber_F3,N21000776,Comber_F,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003460,Comber_F4,N21000776,Comber_F,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003461,Comber_E3,N21000775,Comber_E,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003462,Comber_G1,N21000777,Comber_G,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000022,BALLYGOWAN,F
N20003463,Comber_G2,N21000777,Comber_G,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000022,BALLYGOWAN,F
N20003464,Comber_G3,N21000777,Comber_G,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000022,BALLYGOWAN,F
N20003465,Comber_G4,N21000777,Comber_G,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000022,BALLYGOWAN,F
N20003466,Comber_G5,N21000777,Comber_G,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000022,BALLYGOWAN,F
N20003467,Comber_F5,N21000776,Comber_F,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003468,Comber_G6,N21000777,Comber_G,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000022,BALLYGOWAN,F
N20003469,Comber_F6,N21000776,Comber_F,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003470,Comber_H1,N21000778,Comber_H,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003471,Comber_H2,N21000778,Comber_H,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003472,Comber_H3,N21000778,Comber_H,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003473,Comber_H4,N21000778,Comber_H,N10001105,Comber,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003474,Newtownards_A1,N21000779,Newtownards_A,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003475,Newtownards_A2,N21000779,Newtownards_A,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003476,Newtownards_A3,N21000779,Newtownards_A,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003477,Newtownards_B1,N21000780,Newtownards_B,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003478,Newtownards_A4,N21000779,Newtownards_A,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003479,Newtownards_B2,N21000780,Newtownards_B,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003480,Newtownards_B3,N21000780,Newtownards_B,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003481,Newtownards_B4,N21000780,Newtownards_B,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003482,Newtownards_C1,N21000781,Newtownards_C,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003483,Newtownards_E1,N21000783,Newtownards_E,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003484,Newtownards_D1,N21000782,Newtownards_D,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003485,Newtownards_F1,N21000784,Newtownards_F,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003486,Newtownards_F2,N21000784,Newtownards_F,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003487,Newtownards_C2,N21000781,Newtownards_C,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003488,Newtownards_D2,N21000782,Newtownards_D,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003489,Newtownards_C3,N21000781,Newtownards_C,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003490,Newtownards_E2,N21000783,Newtownards_E,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003491,Newtownards_G1,N21000785,Newtownards_G,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003492,Newtownards_D3,N21000782,Newtownards_D,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003493,Newtownards_F3,N21000784,Newtownards_F,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003494,Newtownards_E3,N21000783,Newtownards_E,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003495,Newtownards_F4,N21000784,Newtownards_F,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003496,Newtownards_C4,N21000781,Newtownards_C,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003497,Newtownards_H1,N21000786,Newtownards_H,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003498,Newtownards_G2,N21000785,Newtownards_G,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003499,Newtownards_J1,N21000787,Newtownards_J,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003500,Newtownards_L1,N21000789,Newtownards_L,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003501,Newtownards_G3,N21000785,Newtownards_G,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003502,Newtownards_K1,N21000788,Newtownards_K,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003503,Newtownards_J2,N21000787,Newtownards_J,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003504,Newtownards_J3,N21000787,Newtownards_J,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003505,Newtownards_H2,N21000786,Newtownards_H,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003506,Newtownards_K2,N21000788,Newtownards_K,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003507,Newtownards_H3,N21000786,Newtownards_H,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003508,Newtownards_N1,N21000790,Newtownards_N,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003509,Newtownards_R1,N21000793,Newtownards_R,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003510,Newtownards_J4,N21000787,Newtownards_J,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003511,Newtownards_H4,N21000786,Newtownards_H,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003512,Newtownards_R2,N21000793,Newtownards_R,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003513,Newtownards_J5,N21000787,Newtownards_J,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003514,Newtownards_G4,N21000785,Newtownards_G,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003515,Newtownards_H5,N21000786,Newtownards_H,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003516,Newtownards_L2,N21000789,Newtownards_L,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003517,Newtownards_R3,N21000793,Newtownards_R,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003518,Newtownards_L3,N21000789,Newtownards_L,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003519,Newtownards_Q1,N21000792,Newtownards_Q,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003520,Newtownards_Q2,N21000792,Newtownards_Q,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003521,Newtownards_P1,N21000791,Newtownards_P,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003522,Newtownards_L4,N21000789,Newtownards_L,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003523,Newtownards_N2,N21000790,Newtownards_N,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,,,
N20003524,Newtownards_P2,N21000791,Newtownards_P,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003525,Newtownards_Q3,N21000792,Newtownards_Q,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003526,Newtownards_P3,N21000791,Newtownards_P,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003527,Newtownards_P4,N21000791,Newtownards_P,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003528,Newtownards_Q4,N21000792,Newtownards_Q,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003529,Newtownards_R4,N21000793,Newtownards_R,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003530,Newtownards_S1,N21000794,Newtownards_S,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003531,Newtownards_S2,N21000794,Newtownards_S,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003532,Newtownards_S3,N21000794,Newtownards_S,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003533,Newtownards_S4,N21000794,Newtownards_S,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003534,Newtownards_S5,N21000794,Newtownards_S,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003535,Newtownards_N3,N21000790,Newtownards_N,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003536,Newtownards_N4,N21000790,Newtownards_N,N10001107,Newtownards,N09000011,Ards and North Down,Down,N05000016,Strangford,N06000016,Strangford,95BB,Ards,SEHSCT,N11000040,NEWTOWNARDS,C
N20003537,Holywood_and_Clandeboye_A1,N21000795,Holywood_and_Clandeboye_A,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,,,
N20003538,Holywood_and_Clandeboye_A2,N21000795,Holywood_and_Clandeboye_A,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,,,
N20003539,Holywood_and_Clandeboye_F1,N21000800,Holywood_and_Clandeboye_F,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,,,
N20003540,Holywood_and_Clandeboye_A3,N21000795,Holywood_and_Clandeboye_A,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,,,
N20003541,Holywood_and_Clandeboye_B1,N21000796,Holywood_and_Clandeboye_B,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,N11000564,BANGOR,C
N20003542,Holywood_and_Clandeboye_B2,N21000796,Holywood_and_Clandeboye_B,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,N11000564,BANGOR,C
N20003543,Holywood_and_Clandeboye_B3,N21000796,Holywood_and_Clandeboye_B,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,N11000564,BANGOR,C
N20003544,Holywood_and_Clandeboye_F2,N21000800,Holywood_and_Clandeboye_F,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,,,
N20003545,Holywood_and_Clandeboye_F3,N21000800,Holywood_and_Clandeboye_F,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,,,
N20003546,Holywood_and_Clandeboye_C1,N21000797,Holywood_and_Clandeboye_C,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,N11000564,BANGOR,C
N20003547,Holywood_and_Clandeboye_C2,N21000797,Holywood_and_Clandeboye_C,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,,,
N20003548,Holywood_and_Clandeboye_D1,N21000798,Holywood_and_Clandeboye_D,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,N11000570,HOLYWOOD,D
N20003549,Holywood_and_Clandeboye_D2,N21000798,Holywood_and_Clandeboye_D,N10001106,Holywood and Clandeboye,N09000011,Ards and North Down,Down,N05000013,North Down,N06000013,North Down,95XX,North Down,SEHSCT,N11000570,HOLYWOOD,D
